name,contactPerson,address,telephone,mobile,email,city,infoSrc
我家有宝（上海）艺术品投资顾问有限公司,N/A,上海 上海市嘉定区江桥镇宝园五路458号1幢2层2259室,未提供,15000851095,NA,Shanghai,Shunqi
上海汉宇房地产顾问有限公司福海路分公司,N/A,上海 上海市嘉定工业区福海路32号,(021),未提供,NA,Shanghai,Shunqi
上海融瑞投资管理顾问有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号E587室,(021),未提供,NA,Shanghai,Shunqi
上海震毅投资管理咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号3022,(021),未提供,NA,Shanghai,Shunqi
上海沐谈公关顾问有限公司,N/A,上海 上海市嘉定区华亭镇浏翔公路6899号7号楼453室,未提供,13670646158,NA,Shanghai,Shunqi
上海信德房地产投资咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号,(021),未提供,NA,Shanghai,Shunqi
太启（上海）管理咨询有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号1层J1126室,(021),未提供,NA,Shanghai,Shunqi
上海驰易投资咨询有限公司,N/A,上海 嘉定区安亭镇园区路1218号2幢4232室,021-63456906,未提供,NA,Shanghai,Shunqi
上海普意投资咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号2800,(021),未提供,NA,Shanghai,Shunqi
上海聚谐投资管理咨询有限公司,N/A,上海 上海市嘉定工业区洪德路1365号7幢1129室,(021),未提供,NA,Shanghai,Shunqi
上海雪娜财务咨询有限公司,N/A,上海 上海市嘉定工业区叶城路1818号2幢三层310室,未提供,18914064212,NA,Shanghai,Shunqi
上海衡益商务咨询服务部,N/A,上海 嘉定区南翔镇胜辛南路185号2幢3163室,(021),未提供,NA,Shanghai,Shunqi
上海泛启商务咨询服务部,N/A,上海 嘉定区南翔镇翔江公路1288号3幢405室,(021),未提供,NA,Shanghai,Shunqi
上海三强财务顾问事务所,N/A,上海 上海市嘉定工业区黎明村560号7幢119室,未提供,13817033527,NA,Shanghai,Shunqi
上海固工建筑工程顾问有限公司,N/A,上海 上海市嘉定工业区叶城路925号A区V486,未提供,15901600990,NA,Shanghai,Shunqi
上海全网纵横管理顾问合伙企业,N/A,上海 上海市嘉定区南翔镇惠申路420号2幢1138室,未提供,13564119862,NA,Shanghai,Shunqi
吉广公关顾问（上海）有限公司,N/A,上海 上海市嘉定工业区汇源路55号8幢3层A区3237室,未提供,15943052721,NA,Shanghai,Shunqi
芒果公关顾问（上海）有限公司,N/A,上海 上海市嘉定工业区叶城路1630号5幢3219室,未提供,13301099371,NA,Shanghai,Shunqi
道辉营销顾问（上海）有限公司,N/A,上海 上海市嘉定区安亭镇米泉路111号4－242,021-62531103,未提供,NA,Shanghai,Shunqi
上海管渠信息咨询服务有限公司,N/A,上海 上海市嘉定区南翔镇胜辛南路1000号2幢1072室,021-61074856,未提供,NA,Shanghai,Shunqi
上海涵悦财务咨询有限公司,N/A,上海 上海市嘉定区华亭镇浏翔公路6899号1幢J284室,未提供,13917689386,NA,Shanghai,Shunqi
上海爱萌公关顾问有限公司,N/A,上海 嘉定区南翔镇银裕路133号2幢1259室,未提供,13761623977,NA,Shanghai,Shunqi
上海玉桴投资顾问有限公司,N/A,上海 上海市嘉定区南翔镇蕰北公路1755弄5号3层B区3281室,02169123232,未提供,NA,Shanghai,Shunqi
品廊（上海）管理咨询有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J197室,021-63531239,未提供,NA,Shanghai,Shunqi
上海嘉巧商务咨询服务中心,N/A,上海 上海市嘉定区沪宜公路3638号2幢J1194室,未提供,13501777887,NA,Shanghai,Shunqi
上海帅途商务咨询服务中心,N/A,上海 上海市嘉定区嘉戬公路路328号7幢7层J1599室,未提供,13916911587,NA,Shanghai,Shunqi
上海芃蕤商务咨询服务中心,N/A,上海 上海市嘉定区嘉戬公路328号7幢7层J1598室,未提供,18918756023,NA,Shanghai,Shunqi
上海朝杰商务咨询服务中心,N/A,上海 上海市嘉定区沪宜公路3638号2幢J1195室,未提供,13501777887,NA,Shanghai,Shunqi
上海讯赞财务咨询有限公司,N/A,上海 上海市嘉定区嘉罗公路1661弄12号101室J837,未提供,13776222565,NA,Shanghai,Shunqi
上海翟霖商务咨询服务中心,N/A,上海 上海市嘉定区叶城路1288号6幢J1153室,021-59901131,未提供,NA,Shanghai,Shunqi
上海雷韵管理咨询有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号F462室,(021),未提供,NA,Shanghai,Shunqi
德选财务咨询（上海）有限公司,N/A,上海 上海市嘉定区新成路500号J630室,(021),未提供,NA,Shanghai,Shunqi
上海淳盈投资咨询有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号E542室,(021),未提供,NA,Shanghai,Shunqi
上海中家家电咨询服务有限公司,N/A,上海 上海市嘉定区南翔镇杨子路678号,(021),未提供,NA,Shanghai,Shunqi
上海纳福投资咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号1300,(021),未提供,NA,Shanghai,Shunqi
上海绿艺化妆品咨询服务有限公司,N/A,上海 嘉定区江桥镇华江路958号,(021),未提供,NA,Shanghai,Shunqi
上海绍羿财务咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2448,(021),未提供,NA,Shanghai,Shunqi
上海摩鼎投资咨询服务部,N/A,上海 嘉定区马陆镇丰登路1028弄7号409室,(021),未提供,NA,Shanghai,Shunqi
上海聚兴行商务管理咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号二区十楼－B－6,(021),未提供,NA,Shanghai,Shunqi
上海北草地产投资咨询有限公司,N/A,上海 嘉定区南翔镇火车站路猗园新村46号,(021),未提供,NA,Shanghai,Shunqi
上海精经金投资咨询有限公司,N/A,上海 嘉定区江桥镇华江路20号A座225室,(021),未提供,NA,Shanghai,Shunqi
上海璀琦商务咨询服务部,N/A,上海 嘉定区马陆镇北管村思星路8号16幢4018室,(021),未提供,NA,Shanghai,Shunqi
上海英才咨询服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号,(021),未提供,NA,Shanghai,Shunqi
上海益恒投资管理咨询有限公司,N/A,上海 嘉定区马陆镇丰登路1028弄7号7216室,(021),未提供,NA,Shanghai,Shunqi
上海益恒投资管理咨询有限公司,N/A,上海 嘉定区马陆镇丰登路1028弄7号7216室,(021),未提供,NA,Shanghai,Shunqi
上海精耀投资咨询服务部,N/A,上海 嘉定区江桥镇华江路129弄7号楼1层1001室,(021),未提供,NA,Shanghai,Shunqi
上海囊萤映雪管理咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号二区九楼－F－9,(021),未提供,NA,Shanghai,Shunqi
上海宜人投资咨询有限公司,N/A,上海 嘉定区南翔镇嘉好路1690号4幢402室,(021),未提供,NA,Shanghai,Shunqi
上海成佳投资管理咨询有限公司,N/A,上海 嘉定区马陆镇彭封路108号丙,(021),未提供,NA,Shanghai,Shunqi
上海史耳商务咨询服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄15号425室,(021),未提供,NA,Shanghai,Shunqi
上海慕贤企业管理顾问有限公司,N/A,上海 嘉定区江桥镇华江路20号B座－201,(021),未提供,NA,Shanghai,Shunqi
上海得立劳务咨询服务部,N/A,上海 嘉定区华亭镇浏岛会议中心665室,(021),未提供,NA,Shanghai,Shunqi
上海基文管理咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2270,(021),未提供,NA,Shanghai,Shunqi
上海瑞勋行投资咨询有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号H145室,(021),未提供,NA,Shanghai,Shunqi
上海沁凌旅游咨询服务有限公司,N/A,上海 嘉定区南翔镇静唐路99号3幢A0423室,(021),未提供,NA,Shanghai,Shunqi
上海浦保商务咨询服务有限公司,N/A,上海 上海市嘉定区马陆镇嘉戬公路688号,(021),未提供,NA,Shanghai,Shunqi
上海柯如投资咨询有限公司,N/A,上海 上海市嘉定区南翔镇丰北路8号第1幢301室,(021),未提供,NA,Shanghai,Shunqi
上海妙观投资管理咨询有限公司,N/A,上海 嘉定区马陆镇北管村思星路8号14幢218室,(021),未提供,NA,Shanghai,Shunqi
沪传公关顾问（上海）有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J2038室,(021),未提供,NA,Shanghai,Shunqi
上海帝开餐饮管理咨询有限公司,N/A,上海 上海市嘉定区马陆镇陆家村陆沈路152号1幢103室,(021),未提供,NA,Shanghai,Shunqi
上海鼎邦企业管理顾问有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2385,(021),未提供,NA,Shanghai,Shunqi
上海来同管理咨询有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄3号3125室,(021),未提供,NA,Shanghai,Shunqi
上海嘉乾旅游咨询服务有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号,(021),未提供,NA,Shanghai,Shunqi
上海衍润人才中介咨询服务有限公司,N/A,上海 嘉定区安亭镇泰富路309号,(021),未提供,NA,Shanghai,Shunqi
上海三苏商务咨询服务有限公司,N/A,上海 嘉定区嘉定镇西官路28号1幢208室,(021),未提供,NA,Shanghai,Shunqi
上海善均投资咨询有限公司,N/A,上海 嘉定区外冈镇长泾村108号105室,(021),未提供,NA,Shanghai,Shunqi
上海诗梵信息咨询服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2130,(021),未提供,NA,Shanghai,Shunqi
上海恒致投资咨询服务部,N/A,上海 嘉定区马陆镇丰登路1028弄6号207室,(021),未提供,NA,Shanghai,Shunqi
上海良洲商务咨询服务有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路18号－3楼－166,(021),未提供,NA,Shanghai,Shunqi
上海斯美科技咨询服务有限公司,N/A,上海 嘉定区南翔镇蓝天路 - ,(021),未提供,NA,Shanghai,Shunqi
上海路门管理咨询有限公司,N/A,上海 嘉定区安亭镇米泉路111号3－0753室,(021),未提供,NA,Shanghai,Shunqi
上海大安咨询服务有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号,(021),未提供,NA,Shanghai,Shunqi
上海富茂财务咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－1655,(021),未提供,NA,Shanghai,Shunqi
上海索尔奥商务咨询服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号二区九楼－F－2,(021),未提供,NA,Shanghai,Shunqi
瑞力物业顾问（上海）有限公司,N/A,上海 嘉定区南翔镇胜辛南路185号2幢3096室,(021),未提供,NA,Shanghai,Shunqi
上海内威教学管理咨询有限公司,N/A,上海 上海市嘉定区马陆镇嘉戬公路688号B2－106,(021),未提供,NA,Shanghai,Shunqi
上海卡瓦利商务管理咨询有限公司,N/A,上海 嘉定区马陆镇嘉戬公路688号B15－32,(021),未提供,NA,Shanghai,Shunqi
上海耀马劳务咨询服务有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－1777,(021),未提供,NA,Shanghai,Shunqi
上海荷昆企业管理顾问有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J1013室,(021),未提供,NA,Shanghai,Shunqi
上海棹杰工程顾问有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号5幢3055室,(021),未提供,NA,Shanghai,Shunqi
上海创志咨询服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号,(021),未提供,NA,Shanghai,Shunqi
上海创志咨询服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号,(021),未提供,NA,Shanghai,Shunqi
上海匠厚投资咨询有限公司,N/A,上海 上海市嘉定工业区富蕴路248号106室,(021),未提供,NA,Shanghai,Shunqi
上海汉诺置业投资咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号二区七楼－B－10,(021),未提供,NA,Shanghai,Shunqi
上海谷纳商务咨询服务部,N/A,上海 嘉定区华亭镇浏岛会议中心903室,(021),未提供,NA,Shanghai,Shunqi
上海迈极投资咨询服务社,N/A,上海 上海市嘉定区菊园新区昌徐路88号1幢2131室,(021),未提供,NA,Shanghai,Shunqi
上海蜀杰投资管理咨询有限公司,N/A,上海 上海市嘉定区马陆镇嘉戬公路688号B3－22,(021),未提供,NA,Shanghai,Shunqi
上海润盈投资咨询有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号I508室,(021),未提供,NA,Shanghai,Shunqi
上海智申企业管理顾问有限公司,N/A,上海 嘉定区马陆镇宝安公路3705弄1号295幢401C室,(021),未提供,NA,Shanghai,Shunqi
上海智申企业管理顾问有限公司,N/A,上海 嘉定区马陆镇宝安公路3705弄1号295幢401C室,(021),未提供,NA,Shanghai,Shunqi
上海蓝桑信息咨询服务有限公司,N/A,上海 嘉定区安亭镇墨玉路185号1268,(021),未提供,NA,Shanghai,Shunqi
上海优亭汽车咨询服务有限公司,N/A,上海 嘉定区嘉定镇塔城路800弄117－118号,(021),未提供,NA,Shanghai,Shunqi
上海雅石商务咨询服务部,N/A,上海 嘉定区南翔镇科盛路515号7幢5012室,(021),未提供,NA,Shanghai,Shunqi
上海俩兆投资管理咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号1791,(021),未提供,NA,Shanghai,Shunqi
上海宝泉投资管理咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号580,(021),未提供,NA,Shanghai,Shunqi
上海宝泉投资管理咨询有限公司,N/A,上海 嘉定区安亭镇墨玉路185号580,(021),未提供,NA,Shanghai,Shunqi
上海誉港投资管理咨询事务所,N/A,上海 嘉定区南翔镇翔江公路1222号423室,(021),未提供,NA,Shanghai,Shunqi
上海祁善投资管理咨询有限公司,N/A,上海 上海嘉定南翔镇嘉好路799号,(021),未提供,NA,Shanghai,Shunqi
上海鹤华房地产投资咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号,(021),未提供,NA,Shanghai,Shunqi
上海青又青投资管理咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－2048,(021),未提供,NA,Shanghai,Shunqi
上海医搏健康咨询服务有限公司,N/A,上海 嘉定区黄渡镇方黄公路7735号H319室,(021),未提供,NA,Shanghai,Shunqi
上海医泰健康咨询服务有限公司,N/A,上海 嘉定区黄渡镇绿苑路197号D03室,(021),未提供,NA,Shanghai,Shunqi
上海帏祺投资咨询有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－1726,(021),未提供,NA,Shanghai,Shunqi
北京北清仁德管理咨询有限公司上海分公司,N/A,上海 嘉定区南翔镇嘉美路1988号2幢2012室,(021),未提供,NA,Shanghai,Shunqi
苏州自立工程顾问有限公司上海办事处,N/A,上海 上海市嘉定区马陆镇印村村,(021),未提供,NA,Shanghai,Shunqi
上海姜尚企业管理顾问有限公司,N/A,上海 嘉定区马陆镇沪宜公路2585号－1710,(021),未提供,NA,Shanghai,Shunqi
上海实昊商务咨询服务部,N/A,上海 上海市嘉定区封周路655号14幢201室J2656,(021),未提供,NA,Shanghai,Shunqi
上海馨之居商务咨询服务合伙企业(有限合伙),N/A,上海 上海市嘉定区沪宜公路1185号1幢1层J2083室,(021),未提供,NA,Shanghai,Shunqi
上海庸朴企业管理咨询有限公司,N/A,上海 上海市嘉定区新成路500号J1962室,(021),未提供,NA,Shanghai,Shunqi
上海胤宝企业管理咨询事务所,N/A,上海 上海市嘉定区沪宜公路5358号3层J950室,(021),未提供,NA,Shanghai,Shunqi
上海雍博企业管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区沪宜公路5358号3层J941室,(021),未提供,NA,Shanghai,Shunqi
上海殷旺商务咨询服务中心,N/A,上海 上海市嘉定区嘉戬公路328号7幢7层J3227室,(021),未提供,NA,Shanghai,Shunqi
上海泖平企业管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区真南路4268号2幢J7407室,(021),未提供,NA,Shanghai,Shunqi
上海霖萍企业管理咨询有限公司,N/A,上海 上海市嘉定区封周路655号14幢201室J4102,(021),未提供,NA,Shanghai,Shunqi
上海真息企业管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区真新街道金沙江路3131号5幢J1140室,(021),未提供,NA,Shanghai,Shunqi
上海歆曜商务咨询服务中心,N/A,上海 上海市嘉定区嘉定镇博乐路70号36幢4层J394室,(021),未提供,NA,Shanghai,Shunqi
上海冉驰企业管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区华江公路129弄6号J2167室,(021),未提供,NA,Shanghai,Shunqi
上海嘉兑企业管理咨询有限公司,N/A,上海 上海市嘉定区南翔镇静塘路988号2幢J787室,(021),未提供,NA,Shanghai,Shunqi
上海思远行方企业管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区真新街道金沙江路3131号5幢J1138室,(021),未提供,NA,Shanghai,Shunqi
上海秀之华企业管理咨询有限公司,N/A,上海 上海市嘉定区真南路4268号2幢J7478室,(021),未提供,NA,Shanghai,Shunqi
上海誉丞企业管理咨询有限公司,N/A,上海 上海市嘉定区科福路358_368号4幢1层E区J4023室,(021),未提供,NA,Shanghai,Shunqi
上海乙太企业管理咨询事务所,N/A,上海 上海市嘉定区沪宜公路5358号3层J943室,(021),未提供,NA,Shanghai,Shunqi
上海君贝财务咨询中心,N/A,上海 上海市嘉定区安亭镇墨玉南路1018号103室J212,(021),未提供,NA,Shanghai,Shunqi
上海楔赋商务咨询服务合伙企业(有限合伙),N/A,上海 上海市嘉定区沪宜公路1185号1幢1层J2208室,(021),未提供,NA,Shanghai,Shunqi
上海艺廉财务咨询有限公司,N/A,上海 上海市嘉定区宝安公路4229号4层J910室,(021),未提供,NA,Shanghai,Shunqi
咏祁企业管理咨询(上海)工作室,N/A,上海 上海市嘉定区真新街道金沙江路3131号2幢J1605室,(021),未提供,NA,Shanghai,Shunqi
上海帝厚企业管理咨询中心,N/A,上海 上海市嘉定区新成路500号J2160室,(021),未提供,NA,Shanghai,Shunqi
懿铭(上海)企业管理咨询有限公司,N/A,上海 上海市嘉定区众仁路399号1幢12层B区J3322室,(021),未提供,NA,Shanghai,Shunqi
上海晴雪企业管理咨询有限公司,N/A,上海 上海市嘉定区真南路4268号2幢J,(021),未提供,NA,Shanghai,Shunqi
上海蛟扬企业管理咨询有限公司,N/A,上海 上海市嘉定区真南路4268号2幢J7644室,(021),未提供,NA,Shanghai,Shunqi
上海翌嘉商务咨询服务中心,N/A,上海 上海市嘉定区封周路655号14幢201室J4409,(021),未提供,NA,Shanghai,Shunqi
上海势必达财务咨询集团有限公司,N/A,上海 上海市嘉定区真新街道金沙江路3131号2幢J1603室,(021),未提供,NA,Shanghai,Shunqi
上海晓萱企业管理咨询有限公司,N/A,上海 上海市嘉定区华江公路129弄6号J,(021),未提供,NA,Shanghai,Shunqi
上海哈睿信息咨询服务中心,N/A,上海 上海市嘉定区封周路655号14幢201室J3810,(021),未提供,NA,Shanghai,Shunqi
上海迅电企业管理咨询中心,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J3464室,(021),未提供,NA,Shanghai,Shunqi
上海徵悠管理咨询合伙企业(有限合伙),N/A,上海 上海市嘉定区嘉行公路3188号8幢J827室,(021),未提供,NA,Shanghai,Shunqi
上海协瑁企业管理咨询服务中心,N/A,上海 上海市嘉定区曹安路4671号25幢J874室,(021),未提供,NA,Shanghai,Shunqi
友上企业管理咨询(上海)有限公司,N/A,上海 上海市嘉定区新成路500号J,(021),未提供,NA,Shanghai,Shunqi
上海禧乐达商务咨询服务中心,N/A,上海 上海市嘉定区菊园新区环城路2222号6幢101室J1289,(021),未提供,NA,Shanghai,Shunqi
上海亿定商务咨询服务中心,N/A,上海 上海市嘉定区菊园新区环城路2222号6幢101室J1301,(021),未提供,NA,Shanghai,Shunqi
上海乐楠企业管理咨询中心,N/A,上海 上海市嘉定区沪宜公路5358号1层J1764室,(021),未提供,NA,Shanghai,Shunqi
上海玫华财务咨询服务中心,N/A,上海 上海市嘉定区安亭镇墨玉路185号1层J2092室,(021),未提供,NA,Shanghai,Shunqi
上海桀硕财务咨询服务中心,N/A,上海 上海市嘉定区菊园新区环城路2222号6幢101室J1300,(021),未提供,NA,Shanghai,Shunqi
从知管理咨询(上海)工作室,N/A,上海 上海市嘉定区封周路655号14幢201室J4477,(021),未提供,NA,Shanghai,Shunqi
上海印梓企业管理咨询服务中心,N/A,上海 上海市嘉定区江桥镇沙河路337号1_203室J1808,(021),未提供,NA,Shanghai,Shunqi
上海迈者企业管理咨询有限公司,N/A,上海 上海市嘉定区澄浏公路52号39幢2楼J,(021),未提供,NA,Shanghai,Shunqi
叠运国际贸易（上海）有限公司,N/A,上海 青浦区公园路99号舜浦大厦二层H区269室,13918462735,15021211452,NA,Shanghai,Shunqi
上海中城泓盛置业投资发展股份有限公司,N/A,上海 上海市嘉定区安亭镇嘉松北路6988号206室,(021),13888735222,NA,Shanghai,Shunqi
赛趣投资管理（上海）有限公司,N/A,上海 上海市嘉定工业区永盛路2229号2幢3层306室,(021),13910990200,NA,Shanghai,Shunqi
雅和国际会展有限公司,N/A,上海 上海市嘉定区安亭镇墨玉南路888号2201 J165室,(021),18934593151,NA,Shanghai,Shunqi
上海祥鸿会展服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J1223室,未提供,13611616302,NA,Shanghai,Shunqi
上海明安展览展示有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号1279室,未提供,13661990849,NA,Shanghai,Shunqi
龙哲投资管理（上海）有限公司,N/A,上海 上海市嘉定区安亭镇工业园区园大路2号,021-69573678,未提供,NA,Shanghai,Shunqi
上海锐同展览展示有限公司,N/A,上海 上海市嘉定区南翔镇嘉好路800号6幢1层B区1054室,未提供,13512110978,NA,Shanghai,Shunqi
光洋（上海）展览服务有限公司,N/A,上海 嘉定区菊园新区菊城路28号2幢2043室,未提供,13816999622,NA,Shanghai,Shunqi
上海贸旭展览服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J1117室,未提供,18701832509,NA,Shanghai,Shunqi
上海垂科展览服务有限公司,N/A,上海 上海市嘉定区菊园新区环城路2222号1幢J229室,未提供,13311659672,NA,Shanghai,Shunqi
上海奥德路志祥股权投资合伙企业,N/A,上海 上海市嘉定区安亭镇墨玉路888号903室,未提供,13764076018,NA,Shanghai,Shunqi
上海盛相展览服务有限公司,N/A,上海 上海市嘉定区安亭镇曹安公路4811号1层J107室,021-59104579,未提供,NA,Shanghai,Shunqi
仁一股权投资基金管理（上海）有限公司,N/A,上海 上海市嘉定区南翔镇惠申路420号2幢1298室,未提供,15026614847,NA,Shanghai,Shunqi
上海诗宏展览道具制作有限公司,N/A,上海 嘉定区江桥镇浦环路19号3幢,021-33512077,未提供,NA,Shanghai,Shunqi
上海峰瑞投资中心,N/A,上海 上海市嘉定区南翔镇银翔路515号1035室,010-85315180,未提供,NA,Shanghai,Shunqi
佳欣展览（上海）有限公司,N/A,上海 上海市嘉定区安亭镇嘉松北路3998号4幢2层212室,021-59575011,未提供,NA,Shanghai,Shunqi
上海亚晶投资有限公司,N/A,上海 嘉定区南翔镇惠裕路555号1幢294室,未提供,13761508303,NA,Shanghai,Shunqi
上海鲁工展览展示服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J1967室,未提供,18016397766,NA,Shanghai,Shunqi
昊余（上海）股权投资管理有限公司,N/A,上海 上海市嘉定区外冈镇沪宜公路5358号1层1143室,未提供,13918736028,NA,Shanghai,Shunqi
上海尚谐展览展示服务有限公司,N/A,上海 嘉定区南翔镇纬五路18号2幢210室,未提供,13391111885,NA,Shanghai,Shunqi
上海汉王歌石股权投资基金合伙企业,N/A,上海 上海市嘉定区安亭镇墨玉南路888号1204室,010-63703935,未提供,NA,Shanghai,Shunqi
辉衡（上海）股权投资管理有限公司,N/A,上海 上海市嘉定区嘉定镇博乐路70号36幢4112室,021-53086028,未提供,NA,Shanghai,Shunqi
上海铭钦展览展示道具装潢有限公司,N/A,上海 上海市嘉定区华亭镇沪华中路989号12幢,021-59550353,未提供,NA,Shanghai,Shunqi
汉丁汉展览展示（上海）有限公司,N/A,上海 上海市嘉定区南翔镇惠申路420号3幢1143室,021-69927036,未提供,NA,Shanghai,Shunqi
上海承炫会展服务有限公司,N/A,上海 上海市嘉定区新成路500号J1098室,未提供,13916892895,NA,Shanghai,Shunqi
边星投资（上海）有限公司,N/A,上海 上海市嘉定区安亭镇曹安公路5128号1幢1层1146室,未提供,17898805179,NA,Shanghai,Shunqi
上海煜思展览展示服务有限公司,N/A,上海 上海市嘉定区菊园新区树屏路588弄41号4019室,未提供,13818287531,NA,Shanghai,Shunqi
上海宇志展览展示服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄3号210室,未提供,13761962234,NA,Shanghai,Shunqi
上海真艺展览服务有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号5幢3131室,未提供,13817335590,NA,Shanghai,Shunqi
上海漪笙会展有限公司,N/A,上海 嘉定区南翔镇嘉美路1988号6幢2157室,未提供,13611780985,NA,Shanghai,Shunqi
上海挚信新经济一期股权投资合伙企业,N/A,上海 上海市嘉定区马陆镇封周路655号7005室,021-50106162,未提供,NA,Shanghai,Shunqi
上海文徽展览展示服务有限公司,N/A,上海 上海市嘉定工业区叶城路912号J1243室,未提供,18501617040,NA,Shanghai,Shunqi
精曲展览展示（上海）有限公司,N/A,上海 上海市嘉定区南翔镇惠申路420号2幢1219室,021-59176017,未提供,NA,Shanghai,Shunqi
祎龙展览服务（上海）有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号1607室,021-32232028,未提供,NA,Shanghai,Shunqi
上海缘际投资管理有限公司,N/A,上海 上海市嘉定区南翔镇嘉好路1690号5幢5039室,未提供,13651658687,NA,Shanghai,Shunqi
上海金融发展浦江投资基金,N/A,上海 上海市嘉定区安亭镇墨玉南路888号1208室,021-20329300,未提供,NA,Shanghai,Shunqi
上海一而展览展示有限公司,N/A,上海 上海市嘉定区菊园新区平城路811号1290室,未提供,13918198065,NA,Shanghai,Shunqi
上海驭胜会务会展服务有限公司,N/A,上海 上海市嘉定区新成路500号J401室,未提供,13601606107,NA,Shanghai,Shunqi
宽毅(上海)股权投资基金管理有限公司,N/A,上海 上海市嘉定区南翔镇银翔路1037号8层802室,021-62889336,未提供,NA,Shanghai,Shunqi
大农股权投资基金管理（上海）有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号1幢1408室,未提供,15380085981,NA,Shanghai,Shunqi
澳特沙隆（上海）会展服务有限公司,N/A,上海 嘉定区安亭镇黄渡博园路4800号C-5020室,021-59502697,未提供,NA,Shanghai,Shunqi
上海冠品展览服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号A区T358,未提供,13818851258,NA,Shanghai,Shunqi
华夏双大（上海）股权投资基金管理有限公司,N/A,上海 上海市嘉定区南翔镇嘉美路1988号9幢497室,未提供,18612321131,NA,Shanghai,Shunqi
上海留越会展服务有限公司,N/A,上海 上海市嘉定区安亭镇墨玉路185号1层J75室,021-61114906,未提供,NA,Shanghai,Shunqi
上海闻道展览展示服务有限公司,N/A,上海 嘉定区南翔镇蕰北公路1755弄3号3293室,未提供,13371953141,NA,Shanghai,Shunqi
上海国承创业投资有限公司,N/A,上海 嘉定区江桥镇浦环路429号,未提供,13901753399,NA,Shanghai,Shunqi
上海健遨投资管理有限公司,N/A,上海 上海市嘉定区外冈镇嘉松北路28号303室,021-59587345,未提供,NA,Shanghai,Shunqi
上海库巴客展览展示有限公司,N/A,上海 嘉定区南翔镇德力西路199号3幢1楼A区,未提供,13564420688,NA,Shanghai,Shunqi
英豪展览展示服务（上海）有限公司,N/A,上海 上海市嘉定区菊园新区昌徐路88号2幢3365室,021-31257101,未提供,NA,Shanghai,Shunqi
上海邺闻展览服务有限公司,N/A,上海 上海市嘉定工业区叶城路925号B区4幢J1569室,未提供,15800330618,NA,Shanghai,Shunqi
